out:Speech Transmission Index_1,out:Speech Transmission Index_2,out:Speech Transmission Index_3
0.615798,0.668335,0.677512
0.603801,0.658213,0.667011
0.593177,0.648643,0.657101
0.580793,0.638627,0.646567
0.576946,0.633846,0.642263
0.573258,0.62993,0.638415
0.566988,0.623245,0.631401
0.571307,0.630209,0.638264
0.566159,0.62473,0.632487
0.56401,0.622719,0.63052
0.572259,0.629051,0.63729
0.567249,0.625633,0.633267
0.576051,0.633585,0.641834
0.577613,0.633358,0.641642
0.579497,0.635994,0.644418
0.572314,0.631044,0.639056
0.57181,0.628763,0.636984
0.575862,0.634285,0.64232
0.568576,0.627699,0.635496
0.564326,0.623127,0.631138
0.579846,0.636328,0.64457
0.580592,0.636828,0.645404
0.576162,0.63381,0.642104
0.566887,0.623949,0.632109
0.583483,0.639656,0.648217
0.568619,0.625707,0.633577
0.578152,0.637153,0.64524
0.572806,0.629939,0.638069
0.574481,0.630649,0.639065
0.572371,0.628341,0.636625
0.576067,0.631538,0.63998
0.564221,0.621252,0.629001
0.572868,0.629646,0.637734
0.568595,0.624666,0.633095
0.574875,0.632936,0.641028
0.578554,0.635784,0.644109
0.577587,0.631589,0.640162
0.572581,0.628443,0.63644
0.579748,0.634543,0.643189
0.576407,0.632476,0.64073
0.579395,0.635003,0.643366
0.582258,0.637957,0.646434
0.576112,0.631385,0.639619
0.572745,0.629151,0.637384
0.571886,0.62539,0.634022
0.569922,0.624602,0.632854
0.571053,0.624867,0.633444
0.571862,0.62793,0.6361
0.568818,0.623344,0.63158
0.569462,0.625048,0.63322
0.5754,0.632025,0.640091
0.570219,0.62716,0.635258
0.582789,0.63449,0.643177
0.580143,0.634103,0.642522
0.578382,0.6319,0.640324
0.579364,0.632453,0.641122
0.577449,0.631401,0.639812
0.578559,0.632564,0.641013
0.564067,0.619922,0.62816
0.562708,0.618486,0.626791
0.591292,0.641216,0.650264
0.590877,0.640557,0.649563
0.587887,0.638876,0.647716
0.598208,0.650283,0.659059
0.582443,0.634274,0.642973
0.584229,0.637049,0.64584
0.575499,0.629913,0.638384
0.578068,0.633109,0.641506
0.604348,0.653752,0.662567
0.605865,0.653773,0.662993
0.597785,0.646361,0.655274
0.598946,0.648452,0.657351
0.592937,0.643389,0.65229
0.584487,0.636457,0.645159
0.594222,0.647134,0.655976
0.58487,0.637809,0.646604
0.628421,0.674847,0.68417
0.61867,0.663808,0.673057
0.624849,0.67187,0.681159
0.608647,0.657048,0.666231
0.60678,0.655016,0.664169
0.585365,0.636863,0.645318
0.584712,0.635381,0.644216
0.590587,0.643725,0.6526
0.664721,0.706396,0.716096
0.66963,0.710356,0.720059
0.653517,0.696822,0.706237
0.630261,0.67547,0.68483
0.611073,0.658878,0.668044
0.598388,0.648977,0.657732
0.590784,0.642094,0.65077
0.587159,0.638888,0.647783
0.714279,0.751614,0.762014
0.751941,0.785715,0.79692
0.709483,0.747292,0.757433
0.657521,0.701229,0.710869
0.625861,0.671889,0.681075
0.601318,0.649697,0.658672
0.594941,0.645019,0.654008
0.596462,0.647833,0.656645
0.760115,0.792909,0.804431
0.829385,0.852812,0.865974
0.751397,0.785224,0.796388
0.672725,0.714819,0.724734
0.627965,0.672664,0.682107
0.600473,0.648866,0.657901
0.600425,0.65004,0.659076
0.592336,0.643778,0.652588
0.5774,0.634327,0.642635
0.568102,0.626548,0.634749
0.574375,0.632279,0.640325
0.570364,0.626996,0.635174
0.565884,0.624236,0.632271
0.570529,0.629374,0.637303
0.569106,0.62738,0.635352
0.570865,0.630336,0.63813
0.567137,0.623612,0.631674
0.569198,0.627736,0.635768
0.569042,0.627753,0.635837
0.559031,0.617258,0.624867
0.571966,0.630196,0.638306
0.575277,0.632923,0.641011
0.572029,0.628995,0.637257
0.574099,0.631475,0.639531
0.570994,0.626016,0.634293
0.575226,0.632321,0.640553
0.573643,0.630147,0.638323
0.5755,0.632599,0.640896
0.563954,0.622285,0.630176
0.582578,0.639652,0.647873
0.576551,0.63373,0.642011
0.57106,0.628086,0.63623
0.578946,0.634652,0.643063
0.577632,0.63413,0.642389
0.566435,0.622668,0.630923
0.57553,0.629724,0.638368
0.580098,0.636688,0.644875
0.583426,0.640032,0.648292
0.577389,0.634031,0.642343
0.578982,0.634613,0.642967
0.57579,0.629419,0.638003
0.57439,0.629663,0.637974
0.571349,0.625025,0.633566
0.558904,0.615233,0.623211
0.574126,0.629628,0.63795
0.577185,0.634152,0.642376
0.57493,0.62934,0.637822
0.57137,0.62869,0.636859
0.581842,0.635137,0.643793
0.58218,0.637237,0.645505
0.573049,0.627055,0.635454
0.580109,0.63409,0.642647
0.578495,0.634091,0.642537
0.574127,0.629447,0.637869
0.576534,0.633158,0.641591
0.564787,0.620474,0.628707
0.587359,0.640422,0.649011
0.575157,0.628207,0.63648
0.581012,0.634394,0.642999
0.575439,0.629025,0.63745
0.570746,0.623788,0.632185
0.576665,0.631385,0.639848
0.56613,0.619583,0.628069
0.575998,0.630779,0.639258
0.595006,0.645244,0.654444
0.58737,0.637878,0.646664
0.591317,0.642162,0.650975
0.592804,0.643771,0.652543
0.591048,0.643369,0.652029
0.586518,0.64048,0.648842
0.58413,0.636384,0.645178
0.580442,0.633777,0.642128
0.596491,0.645511,0.654422
0.600936,0.649869,0.658558
0.604041,0.652991,0.661915
0.606998,0.656978,0.665878
0.597003,0.64654,0.655432
0.589863,0.640491,0.649167
0.587331,0.639218,0.648026
0.588237,0.640449,0.649157
0.611549,0.659882,0.669004
0.621173,0.667802,0.677002
0.623115,0.669669,0.678966
0.614954,0.661363,0.670486
0.60609,0.653919,0.66284
0.598766,0.648859,0.657501
0.59123,0.642202,0.650675
0.590336,0.640892,0.649722
0.636633,0.680762,0.690264
0.661925,0.704367,0.713972
0.659759,0.701012,0.710561
0.651103,0.694644,0.704165
0.623924,0.670863,0.6801
0.60296,0.65113,0.660267
0.601141,0.651048,0.659947
0.594013,0.645058,0.6539
0.664906,0.707002,0.716822
0.716489,0.754605,0.765017
0.748177,0.781933,0.793011
0.706352,0.743915,0.754133
0.645412,0.687229,0.696687
0.62082,0.66767,0.676668
0.599932,0.648338,0.657254
0.591635,0.64126,0.650074
0.675012,0.715022,0.724819
0.748355,0.782061,0.793079
0.823347,0.846876,0.859692
0.748758,0.783142,0.793972
0.671945,0.714202,0.723934
0.627277,0.673496,0.682959
0.605247,0.654184,0.663138
0.598647,0.648549,0.657417
0.576386,0.634141,0.642368
0.567814,0.625282,0.633517
0.572492,0.630812,0.63861
0.573162,0.630455,0.638582
0.57316,0.630233,0.638377
0.576913,0.63492,0.643008
0.577737,0.635698,0.643672
0.569122,0.627633,0.635621
0.565592,0.624124,0.631899
0.58284,0.638912,0.647239
0.57339,0.631106,0.639094
0.570455,0.629824,0.637598
0.567111,0.623988,0.632226
0.570279,0.628052,0.636285
0.563616,0.622671,0.630586
0.567272,0.62519,0.633193
0.579077,0.636073,0.644364
0.571839,0.628751,0.636942
0.577198,0.633594,0.641862
0.574275,0.632175,0.640242
0.575,0.632579,0.640765
0.569959,0.627543,0.635588
0.573064,0.631182,0.638965
0.571035,0.629024,0.637345
0.577149,0.632563,0.640912
0.573959,0.62926,0.637546
0.573477,0.630936,0.638975
0.576608,0.633498,0.641737
0.578847,0.636514,0.644513
0.574604,0.630594,0.638802
0.571404,0.628276,0.636456
0.574317,0.630615,0.638934
0.573179,0.629579,0.637861
0.571291,0.62616,0.634662
0.569809,0.626907,0.634804
0.574491,0.631923,0.64009
0.576422,0.631474,0.63998
0.574296,0.630284,0.638676
0.578511,0.634017,0.642575
0.576452,0.632281,0.64075
0.571134,0.626159,0.634452
0.556516,0.612407,0.620579
0.573898,0.628516,0.636801
0.56958,0.625177,0.633317
0.574249,0.629987,0.638123
0.572699,0.627847,0.636325
0.579716,0.634282,0.642696
0.57143,0.625988,0.634158
0.570157,0.623983,0.632403
0.585189,0.637885,0.646707
0.571581,0.625264,0.633681
0.563404,0.617137,0.625236
0.57287,0.6264,0.634793
0.578921,0.632569,0.64114
0.581187,0.635143,0.64363
0.578851,0.633079,0.641595
0.590454,0.642797,0.65154
0.580126,0.631718,0.640455
0.586745,0.638281,0.647005
0.583884,0.636033,0.644646
0.592039,0.643126,0.651796
0.584061,0.636108,0.64457
0.583435,0.635639,0.644218
0.577603,0.630702,0.63924
0.595307,0.64489,0.653888
0.599107,0.649027,0.658027
0.597987,0.64665,0.655537
0.598824,0.649107,0.657708
0.59273,0.642167,0.650889
0.59551,0.646347,0.655176
0.596069,0.64793,0.656549
0.584785,0.63607,0.644815
0.610027,0.65765,0.666887
0.604388,0.651995,0.660918
0.620154,0.666568,0.675925
0.621546,0.66839,0.677645
0.611619,0.659416,0.668387
0.60062,0.648198,0.657117
0.597298,0.645832,0.65489
0.588131,0.638524,0.647153
0.614383,0.661374,0.67058
0.629467,0.674891,0.684136
0.651214,0.695206,0.704549
0.662393,0.705105,0.714646
0.649314,0.692998,0.702445
0.622484,0.668361,0.677735
0.612454,0.660446,0.669551
0.598409,0.648356,0.65733
0.631596,0.677282,0.686657
0.658946,0.701102,0.710708
0.708702,0.746792,0.757093
0.745843,0.780243,0.791378
0.702194,0.739413,0.749493
0.657658,0.701376,0.711096
0.632161,0.679713,0.689014
0.604299,0.652667,0.661651
0.639021,0.684081,0.693545
0.669713,0.711111,0.720846
0.752107,0.78701,0.798129
0.830741,0.854838,0.868019
0.74627,0.780183,0.791204
0.666774,0.708039,0.717792
0.621367,0.666918,0.676162
0.606833,0.654372,0.663494
0.574117,0.632685,0.640865
0.570861,0.628635,0.636725
0.569477,0.627031,0.635024
0.581709,0.638734,0.646898
0.566752,0.624998,0.632907
0.578352,0.635667,0.643836
0.57818,0.634518,0.642978
0.575661,0.634237,0.642329
0.560961,0.620403,0.628005
0.575179,0.633101,0.641555
0.566547,0.624693,0.632726
0.565732,0.624667,0.632379
0.569458,0.627777,0.635677
0.566099,0.625194,0.633087
0.568524,0.62625,0.634444
0.573196,0.630862,0.639028
0.574138,0.630831,0.639012
0.57084,0.628616,0.636662
0.574986,0.631698,0.640103
0.577333,0.634374,0.642546
0.574279,0.630745,0.639019
0.570937,0.628661,0.636675
0.571338,0.630104,0.638245
0.57057,0.627342,0.635476
0.57384,0.628425,0.636854
0.585143,0.641537,0.649886
0.590056,0.64642,0.655141
0.576206,0.631578,0.640124
0.569942,0.625485,0.633957
0.574472,0.629755,0.638008
0.576749,0.632817,0.641083
0.577066,0.634153,0.642329
0.583376,0.639301,0.647527
0.569254,0.626007,0.634013
0.577453,0.632673,0.641064
0.572867,0.629138,0.637416
0.572585,0.628387,0.636688
0.576706,0.63218,0.640526
0.578776,0.633344,0.641799
0.579889,0.636595,0.644823
0.574919,0.629829,0.6383
0.562748,0.617412,0.625541
0.576611,0.631786,0.640012
0.578891,0.63339,0.641692
0.573226,0.628056,0.636379
0.563804,0.618628,0.626888
0.576053,0.629846,0.638413
0.573044,0.627855,0.63622
0.570367,0.626168,0.634285
0.576705,0.630329,0.638792
0.571018,0.624565,0.632921
0.567626,0.620147,0.62865
0.583205,0.636006,0.644775
0.576782,0.629306,0.63802
0.57059,0.624945,0.633169
0.584191,0.637402,0.646037
0.579998,0.633004,0.64169
0.588177,0.639804,0.648709
0.585862,0.637774,0.64657
0.587749,0.639402,0.647895
0.59258,0.643936,0.652612
0.588736,0.639993,0.648525
0.582572,0.634242,0.642973
0.580755,0.633545,0.641987
0.591945,0.643428,0.6522
0.589603,0.639844,0.648702
0.595247,0.644696,0.653692
0.595338,0.645373,0.654109
0.599888,0.648097,0.657141
0.598366,0.647343,0.656393
0.601187,0.651078,0.660097
0.596386,0.646085,0.65508
0.597173,0.646967,0.655954
0.603565,0.652707,0.661695
0.602425,0.650282,0.659154
0.609878,0.656871,0.66604
0.617499,0.663823,0.673133
0.612494,0.659488,0.668397
0.609408,0.656956,0.665979
0.600723,0.649326,0.658366
0.595396,0.64323,0.652197
0.612408,0.660604,0.669696
0.627459,0.672469,0.68184
0.648767,0.692309,0.701783
0.662528,0.704787,0.714487
0.644295,0.687345,0.69676
0.625098,0.670793,0.679986
0.613816,0.660639,0.669679
0.608382,0.656886,0.666114
0.621441,0.667267,0.676748
0.653929,0.697128,0.706702
0.706665,0.74484,0.75502
0.746236,0.780679,0.791614
0.704067,0.742515,0.752691
0.653733,0.696793,0.706466
0.62124,0.66593,0.675202
0.610099,0.657379,0.666645
0.626473,0.67145,0.680729
0.664838,0.705744,0.71567
0.748315,0.782675,0.793653
0.826119,0.850082,0.862882
0.754888,0.789894,0.801131
0.666928,0.708659,0.718404
0.630825,0.675538,0.685107
0.570182,0.62775,0.635774
0.572404,0.630537,0.638587
0.576547,0.633998,0.642305
0.573786,0.63218,0.64027
0.571401,0.63004,0.63777
0.570402,0.627493,0.635906
0.572159,0.62962,0.637713
0.576617,0.63377,0.641953
0.568216,0.626821,0.634779
0.565703,0.623859,0.631805
0.564564,0.622767,0.630627
0.568754,0.626244,0.63434
0.571838,0.629559,0.637494
0.577159,0.634309,0.642532
0.569372,0.627187,0.635143
0.573402,0.630092,0.638545
0.573544,0.631054,0.639203
0.571814,0.629647,0.637697
0.569234,0.626098,0.63425
0.575935,0.63316,0.641357
0.573736,0.630244,0.638513
0.57535,0.632119,0.640415
0.574224,0.631255,0.63942
0.575768,0.632246,0.640462
0.568774,0.624416,0.632583
0.581416,0.637,0.64546
0.579023,0.636257,0.644746
0.5867,0.642675,0.651185
0.570936,0.62795,0.636094
0.58083,0.635189,0.643492
0.574916,0.631544,0.640007
0.574107,0.62906,0.637471
0.578431,0.63476,0.64324
0.575155,0.630627,0.639137
0.573979,0.630159,0.638299
0.583917,0.639261,0.647794
0.574597,0.63006,0.638312
0.578255,0.633637,0.642015
0.583331,0.639014,0.647451
0.575345,0.629497,0.637977
0.574352,0.63056,0.63875
0.563223,0.618908,0.626828
0.569721,0.624874,0.633207
0.575507,0.630909,0.63933
0.575802,0.631652,0.639987
0.579795,0.634128,0.642861
0.57299,0.627119,0.635635
0.577415,0.631911,0.640402
0.570714,0.626769,0.63495
0.575644,0.63118,0.639362
0.574196,0.629382,0.637748
0.572207,0.625144,0.633605
0.579419,0.633557,0.64208
0.567551,0.621019,0.629538
0.586098,0.638419,0.647242
0.577936,0.631499,0.639847
0.591531,0.644218,0.653001
0.582537,0.635097,0.643707
0.5803,0.633133,0.64163
0.588913,0.640923,0.649661
0.586476,0.637568,0.646315
0.592869,0.643887,0.652683
0.58954,0.63984,0.648701
0.587382,0.638404,0.64702
0.590684,0.643195,0.651771
0.593338,0.645656,0.65445
0.594441,0.646162,0.655058
0.594015,0.643738,0.652706
0.603309,0.653804,0.662823
0.603154,0.651767,0.660605
0.60654,0.656094,0.665127
0.602073,0.650643,0.659742
0.588466,0.639618,0.648442
0.586006,0.637495,0.646186
0.598986,0.647863,0.656933
0.608915,0.65717,0.666193
0.616361,0.663397,0.672571
0.624317,0.671086,0.680199
0.613314,0.659479,0.668547
0.615332,0.662511,0.671521
0.594867,0.645698,0.654609
0.598478,0.648184,0.657139
0.606672,0.654156,0.663352
0.623651,0.668729,0.677985
0.650863,0.694018,0.703741
0.668711,0.71108,0.720865
0.652738,0.694816,0.704346
0.634749,0.680155,0.689357
0.592124,0.642517,0.651477
0.608223,0.657013,0.666192
0.612759,0.658942,0.668128
0.653981,0.697321,0.706975
0.709449,0.747697,0.757962
0.75123,0.78565,0.796718
0.708456,0.745796,0.756076
0.654081,0.695752,0.705293
0.597522,0.648111,0.657071
0.606815,0.65597,0.66495
0.625534,0.671765,0.680908
0.662659,0.704642,0.714162
0.748811,0.783495,0.794575
0.825708,0.849464,0.86241
0.750811,0.784754,0.79588
0.678678,0.720324,0.730348
0.578318,0.636272,0.644525
0.578654,0.635786,0.644109
0.574162,0.631101,0.63923
0.575632,0.63427,0.642163
0.57465,0.633149,0.641301
0.576625,0.633312,0.64153
0.586352,0.64238,0.650852
0.57566,0.632581,0.640647
0.571528,0.63046,0.638207
0.56069,0.619283,0.627086
0.566419,0.624447,0.632521
0.569637,0.627893,0.635915
0.564185,0.623368,0.631161
0.564924,0.623215,0.631191
0.567115,0.62482,0.632802
0.573202,0.627293,0.63584
0.562929,0.620288,0.628367
0.56975,0.6273,0.635471
0.570059,0.627071,0.635346
0.569513,0.627809,0.635697
0.575671,0.632404,0.640666
0.576826,0.633185,0.641539
0.571225,0.628022,0.636298
0.580948,0.6358,0.644475
0.580697,0.637321,0.645782
0.57852,0.634606,0.643012
0.577679,0.632643,0.641209
0.572014,0.629518,0.637545
0.578076,0.63539,0.64349
0.571515,0.627742,0.635967
0.584256,0.639478,0.648059
0.571391,0.625677,0.634217
0.575858,0.631551,0.639952
0.571486,0.628013,0.636191
0.5795,0.636494,0.644972
0.577645,0.634224,0.64245
0.58016,0.635795,0.644163
0.577055,0.631953,0.640427
0.575804,0.631084,0.639395
0.585962,0.640184,0.64877
0.572211,0.628397,0.636585
0.567415,0.623553,0.631763
0.567648,0.624715,0.632647
0.571142,0.625879,0.634329
0.572351,0.626415,0.634642
0.579805,0.631719,0.640569
0.568486,0.623762,0.631823
0.579124,0.631987,0.640616
0.573885,0.629584,0.637839
0.571199,0.625735,0.63398
0.572182,0.626586,0.635108
0.576032,0.629926,0.638471
0.580324,0.63368,0.642218
0.585988,0.639399,0.648239
0.578736,0.631319,0.640122
0.583132,0.635628,0.644146
0.580532,0.633926,0.642614
0.57993,0.633386,0.642031
0.580897,0.634047,0.64259
0.586354,0.637461,0.646352
0.584363,0.635817,0.644523
0.592828,0.64393,0.652753
0.59194,0.642345,0.651185
0.596969,0.647118,0.656161
0.585134,0.636834,0.64576
0.593622,0.645655,0.654446
0.590466,0.641831,0.65071
0.588373,0.639648,0.648262
0.602888,0.653084,0.662015
0.594887,0.642592,0.651522
0.605995,0.654333,0.663456
0.604727,0.652829,0.661715
0.58967,0.642291,0.650887
0.595085,0.645928,0.654992
0.588948,0.6401,0.648815
0.60085,0.650406,0.659448
0.606894,0.654078,0.663161
0.616287,0.663645,0.67275
0.624777,0.670166,0.679367
0.622369,0.667881,0.677276
0.589567,0.640119,0.649175
0.584899,0.63642,0.645108
0.607982,0.658509,0.667407
0.605026,0.652578,0.661621
0.624773,0.670773,0.679898
0.647936,0.690927,0.700398
0.668548,0.710035,0.719813
0.655413,0.697307,0.70695
0.593252,0.644498,0.653424
0.5897,0.639651,0.648639
0.601574,0.64867,0.657814
0.619435,0.665872,0.675023
0.65069,0.693672,0.703135
0.702597,0.740089,0.7501
0.746897,0.780421,0.791334
0.717953,0.755928,0.766226
0.59952,0.650097,0.659197
0.599793,0.649445,0.658495
0.603804,0.6528,0.661634
0.623488,0.669407,0.678622
0.668569,0.709757,0.719525
0.74755,0.781223,0.792243
0.826975,0.850792,0.863718
0.755488,0.788939,0.80018
0.560636,0.620985,0.62889
0.571972,0.632407,0.640319
0.566748,0.627402,0.635004
0.562911,0.623321,0.630975
0.56465,0.625128,0.632782
0.56044,0.620817,0.627983
0.564482,0.622822,0.630852
0.567783,0.626822,0.634795
0.570846,0.632289,0.640044
0.570263,0.629738,0.637744
0.565791,0.626382,0.634012
0.567782,0.62835,0.636065
0.571097,0.631786,0.639471
0.567733,0.628514,0.636102
0.564231,0.624569,0.631997
0.572872,0.634041,0.641875
0.569897,0.629381,0.637319
0.568687,0.629649,0.637296
0.575221,0.634575,0.642455
0.559362,0.620043,0.627311
0.56582,0.624978,0.632812
0.569172,0.628814,0.636612
0.567299,0.626883,0.634786
0.576206,0.634737,0.642874
0.56177,0.621667,0.629341
0.558463,0.618833,0.626219
0.56744,0.625981,0.633932
0.571276,0.630401,0.638378
0.573395,0.631244,0.639331
0.572911,0.630306,0.638318
0.576057,0.634287,0.642365
0.577182,0.633938,0.642264
0.570526,0.628611,0.636709
0.570065,0.629062,0.636781
0.57137,0.630015,0.638086
0.577714,0.635798,0.643796
0.57705,0.634637,0.64273
0.566643,0.62505,0.632805
0.568289,0.625595,0.633788
0.570182,0.627361,0.635524
0.563198,0.621299,0.628911
0.564523,0.623957,0.631646
0.578328,0.635048,0.643256
0.57072,0.629266,0.637081
0.564128,0.621788,0.629767
0.572059,0.629012,0.637099
0.561329,0.617632,0.625555
0.577664,0.634349,0.642416
0.571402,0.629258,0.637301
0.562547,0.620726,0.628472
0.567614,0.624271,0.632262
0.572343,0.629652,0.637561
0.570245,0.627087,0.635
0.567937,0.623455,0.631739
0.571735,0.626752,0.63486
0.578647,0.633868,0.642041
0.58488,0.641132,0.649626
0.577368,0.632663,0.641044
0.583693,0.638832,0.647445
0.584341,0.639278,0.647627
0.585511,0.638969,0.647489
0.588612,0.641703,0.650388
0.582588,0.635203,0.643613
0.595432,0.647728,0.656667
0.574422,0.62847,0.636817
0.590236,0.644845,0.65354
0.594049,0.648243,0.656997
0.58768,0.640645,0.649285
0.578693,0.631055,0.639661
